book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
6317,110890,110890,2567720,40,037541486X,9780375414860.0,Lawrence Wright,2006.0,The Looming Tower: Al-Qaeda and the Road to 9/11,The Looming Tower: Al-Qaeda and the Road to 9/11,en-US,4.38,12737,15017,1689,60,198,1486,5496,7777,https://images.gr-assets.com/books/1320471617m/110890.jpg,https://images.gr-assets.com/books/1320471617s/110890.jpg,0
6333,42696,42696,363317,35,60827882,9780060827880.0,Leon Uris,1976.0,Trinity: A Novel of Ireland,Trinity,,4.23,16056,16938,876,124,453,2625,6009,7727,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6335,316496,316496,2304710,58,702229784,9780702229790.0,Peter Carey,1988.0,Oscar and Lucinda,Oscar and Lucinda,eng,3.72,15139,16639,687,601,1437,4298,5968,4335,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6342,112872,112872,108680,41,1589190637,9781589190630.0,Jan Karon,1995.0,"A Light in the Window (The Mitford Years, #2)","A Light in the Window (Mitford Years, #2)",,4.23,17083,18662,718,85,367,2974,7008,8228,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6348,34760,34760,2399046,42,034546639X,9780345466400.0,Robert Fulghum,1986.0,All I Really Need To Know I Learned in Kindergarten,All I Really Need to Know I Learned in Kindergarten,eng,4.03,15816,17227,708,229,843,3655,5992,6508,https://images.gr-assets.com/books/1403541609m/34760.jpg,https://images.gr-assets.com/books/1403541609s/34760.jpg,0
6351,3858,3858,4227,29,767915747,9780767915750.0,Sarah Macdonald,2002.0,Holy Cow: An Indian Adventure,Holy Cow: An Indian Adventure,eng,3.51,13627,14205,1088,674,1599,4467,4672,2793,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6353,6931246,6931246,8814204,31,034549749X,9780345497500.0,China Miéville,2010.0,Kraken: An Anatomy,Kraken,,3.6,16078,18719,2438,724,1907,5291,6969,3828,https://images.gr-assets.com/books/1320551670m/6931246.jpg,https://images.gr-assets.com/books/1320551670s/6931246.jpg,0
6384,96884,96884,3587,32,465028020,9780465028020.0,Jonathan Haidt,2005.0,The Happiness Hypothesis: Finding Modern Truth in Ancient Wisdom,The Happiness Hypothesis: Finding Modern Truth in Ancient Wisdom,eng,4.12,13282,14395,920,247,597,2434,5053,6064,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6390,89369,89369,41333541,22,1405204273,9781405204280.0,Benjamin Hoff,1992.0,,The Te of Piglet,eng,3.81,13325,15039,547,349,1261,3907,4881,4641,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6410,48758,48758,266710,18,1590521676,9781590521670.0,Joshua Harris,2000.0,Boy Meets Girl: Say Hello to Courtship,Boy Meets Girl: Say Hello to Courtship,en-GB,3.78,13868,14257,453,724,1266,3244,4167,4856,https://images.gr-assets.com/books/1170356477m/48758.jpg,https://images.gr-assets.com/books/1170356477s/48758.jpg,0
6413,2924318,2924318,2951639,42,374299102,9780374299100.0,Marilynne Robinson,2008.0,Home,"Home (Gilead, #2)",eng,3.97,13851,15891,2608,367,979,3060,5898,5587,https://images.gr-assets.com/books/1426188598m/2924318.jpg,https://images.gr-assets.com/books/1426188598s/2924318.jpg,0
6414,23647129,23647129,43254799,14,718031822,9780718031820.0,Jen Hatmaker,2015.0,For the Love: Fighting for Grace in a World of Impossible Standards,For the Love: Fighting for Grace in a World of Impossible Standards,,4.1,16200,17427,1487,510,698,2842,5828,7549,https://images.gr-assets.com/books/1426296433m/23647129.jpg,https://images.gr-assets.com/books/1426296433s/23647129.jpg,0
6418,3437328,3437328,3478338,38,1405088834,9781405088830.0,Peter F. Hamilton,2008.0,The Temporal Void,The Temporal Void,eng,4.24,13478,15635,404,79,301,2098,6485,6672,https://images.gr-assets.com/books/1357349093m/3437328.jpg,https://images.gr-assets.com/books/1357349093s/3437328.jpg,0
6420,31157,31157,835713,25,842361936,9780842361930.0,"Tim LaHaye, Jerry B. Jenkins",2003.0,The Rising : Antichrist is Born : Before They Were Left Behind,"The Rising: Antichrist is Born  (Before They Were Left Behind, #1)",eng,4.18,13412,13831,187,403,600,2168,3563,7097,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6426,9762,9762,2919169,30,1400045371,9781400045370.0,"Byron Katie, Stephen Mitchell",2002.0,Loving What Is: Four Questions That Can Change Your Life,Loving What Is: Four Questions That Can Change Your Life,,4.15,12568,13153,612,317,600,2158,3782,6296,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6437,95607,95607,1832796,22,842319476,31809014745.0,Francine Rivers,2000.0,Unveiled: Tamar (Lineage of Grace #1),Unveiled: Tamar (Lineage of Grace #1),,4.26,14441,14639,393,98,356,2275,4864,7046,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6438,92254,92254,18633756,5,1559360739,9781559360740.0,Tony Kushner,1993.0,,"Angels in America, Part Two: Perestroika",en-US,4.26,16498,16565,147,370,648,2158,4465,8924,https://images.gr-assets.com/books/1354209700m/92254.jpg,https://images.gr-assets.com/books/1354209700s/92254.jpg,0
6442,782580,782580,768593,6,385152132,9780385152140.0,"William Blake, David V. Erdman, Harold Bloom",1965.0,The Complete Poetry & Prose of William Blake,The Complete Poetry and Prose,en-US,4.23,14157,14239,70,129,454,2357,4309,6990,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6457,1055617,1055617,1736890,12,884944441,9780884944450.0,Spencer W. Kimball,1969.0,The Miracle of Forgiveness,The Miracle of Forgiveness,,4.37,13795,14093,563,448,356,1325,3386,8578,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6469,56480,56480,55040,17,800758188,9780800758190.0,Elisabeth Elliot,1984.0,Passion and Purity: Learning to Bring Your Love Life Under Christ's Control,Passion and Purity: Learning to Bring Your Love Life Under Christ's Control,,4.15,13767,14346,381,303,675,2377,4235,6756,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6524,851393,851393,2375308,581,375700188,9780375700190.0,"Thomas à Kempis, William Benham",1418.0,De Imitatione Christi,The Imitation of Christ,,4.19,12563,14835,595,297,653,2317,4194,7374,https://images.gr-assets.com/books/1320442968m/851393.jpg,https://images.gr-assets.com/books/1320442968s/851393.jpg,0
6535,334286,334286,950109,25,140260706,9780140260700.0,Peter Shaffer,1973.0,Equus : a play,Equus,eng,3.94,15126,16409,488,393,1100,3430,5710,5776,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6545,313620,313620,697362,39,310228638,9780310228640.0,John Ortberg,2001.0,"If You Want to Walk on Water, You've Got to Get Out of the Boat","If You Want to Walk on Water, You've Got to Get Out of the Boat",,4.13,12608,12970,246,168,520,2384,4300,5598,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6565,8563789,8563789,13432259,22,1442413336,9781442413340.0,John Corey Whaley,2011.0,Where Things Come Back,Where Things Come Back,eng,3.81,14852,17534,2805,468,1372,4278,6267,5149,https://images.gr-assets.com/books/1330581469m/8563789.jpg,https://images.gr-assets.com/books/1330581469s/8563789.jpg,0
6575,79428,79428,14823978,58,60652942,9780060652940.0,C.S. Lewis,1943.0,The Abolition of Man,The Abolition of Man,en-US,4.07,14677,15783,933,268,710,3070,5344,6391,https://images.gr-assets.com/books/1418843138m/79428.jpg,https://images.gr-assets.com/books/1418843138s/79428.jpg,0
6593,12839,12839,1430297,72,671732498,9780671732490.0,Carlos Castaneda,1968.0,A Separate Reality,A Separate Reality,,4.06,12296,13080,200,202,543,2595,4659,5081,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6600,12527,12527,2280883,54,72434171,9780072434170.0,Annie Dillard,1974.0,Pilgrim at Tinker Creek,Pilgrim at Tinker Creek,eng,4.1,14685,16926,1667,584,905,2560,4988,7889,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6606,102956,102956,1940784,14,1563894289,9781563894280.0,"Garth Ennis, Steve Dillon",1998.0,Preacher: Dixie Fried,"Preacher, Volume 5: Dixie Fried",eng,4.29,15961,16192,199,184,435,2098,5210,8265,https://images.gr-assets.com/books/1309916427m/102956.jpg,https://images.gr-assets.com/books/1309916427s/102956.jpg,0
6611,95395,95395,91962,12,156389405X,9781563894050.0,"Garth Ennis, Steve Dillon, Steve Pugh, Matt Hollingsworth, Carlos Ezquerra, Richard Case",1998.0,"Preacher: Ancient History (Preacher, #4)","Preacher, Volume 4: Ancient History",eng,4.25,14945,15230,268,157,505,2190,4876,7502,https://images.gr-assets.com/books/1309916054m/95395.jpg,https://images.gr-assets.com/books/1309916054s/95395.jpg,0
6613,79421,79421,930013,25,082546207X,9780825462080.0,"Paul Hattaway, Brother Yun",2000.0,The Heavenly Man: The Remarkable True Story of Chinese Christian Brother Yun,The Heavenly Man: The Remarkable True Story of Chinese Christian Brother Yun,eng,4.33,12537,13133,620,195,363,1716,3537,7322,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6617,95747,95747,105847,51,807012394,9780807012390.0,Thich Nhat Hanh,1975.0,The Miracle of Mindfulness: A Manual on Meditation,The Miracle of Mindfulness: An Introduction to the Practice of Meditation,,4.26,13241,15001,688,150,358,2009,5360,7124,https://images.gr-assets.com/books/1320448079m/95747.jpg,https://images.gr-assets.com/books/1320448079s/95747.jpg,0
6625,128711,128711,563704,74,,9780060878140.0,"Alaa Al Aswany, علاء الأسواني",2002.0,عمارة يعقوبيان,The Yacoubian Building,eng,3.65,7308,14576,1240,572,1272,4000,5607,3125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6639,11324722,11324722,16252969,24,307377903,9780307377910.0,Jonathan Haidt,2012.0,The Righteous Mind: Why Good People Are Divided by Politics and Religion,The Righteous Mind: Why Good People are Divided by Politics and Religion,eng,4.16,12677,14886,1860,280,585,2212,5256,6553,https://images.gr-assets.com/books/1351393217m/11324722.jpg,https://images.gr-assets.com/books/1351393217s/11324722.jpg,0
6644,146064,146064,2421914,23,1582433542,9781582433550.0,Julia Scheeres,2005.0,Jesus Land : A Memoir,Jesus Land,en-US,3.97,13562,14456,1449,200,623,3122,6041,4470,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6687,7332753,7332753,8987023,44,446540331,9780446540340.0,Christopher Hitchens,2010.0,Hitch-22: Some Confessions and Contradictions,Hitch-22: A Memoir,eng,4.03,12643,14373,1122,252,579,2673,5873,4996,https://images.gr-assets.com/books/1327906136m/7332753.jpg,https://images.gr-assets.com/books/1327906136s/7332753.jpg,0
6688,10507,10507,234717,119,156029065,9780156029060.0,"Umberto Eco, William Weaver, R.C.S. Libri",2000.0,Baudolino,Baudolino,en-US,3.71,13941,16184,760,405,1424,4572,5848,3935,https://images.gr-assets.com/books/1479698120m/10507.jpg,https://images.gr-assets.com/books/1479698120s/10507.jpg,0
6701,7968,7968,98069,47,812524268,9780812524260.0,Orson Scott Card,1988.0,"Red Prophet (Tales of Alvin Maker, #2)","Red Prophet (Tales of Alvin Maker, #2)",en-US,3.78,16704,17625,446,211,1060,5211,7063,4080,https://images.gr-assets.com/books/1379147136m/7968.jpg,https://images.gr-assets.com/books/1379147136s/7968.jpg,0
6723,1476261,1476261,1570261,48,1905490208,9781905490200.0,Rajaa Alsanea,2005.0,بنات الرياض,Girls of Riyadh,eng,3.17,8200,14368,1960,1424,2337,4790,3940,1877,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6745,253264,253264,71698,27,345501039,9780345501040.0,"Jerome Lawrence, Robert E.  Lee",1955.0,Inherit the Wind,Inherit the Wind,eng,3.96,16418,17713,671,351,936,3920,6409,6097,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6752,550454,550454,1866705,53,765317508,9780765317510.0,Gary Jennings,1980.0,Aztec,"Aztec (Aztec, #1)",en-US,4.19,12422,13566,702,290,608,2027,3924,6717,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6782,74169,74169,1518341,26,849901812,9780849901810.0,Max Lucado,2006.0,Facing Your Giants: The God Who Made a Miracle Out of David Stands Ready to Make One Out of You,Facing Your Giants: A David and Goliath Story for Everyday People,,4.43,11691,11915,298,101,194,1329,3181,7110,https://images.gr-assets.com/books/1380857035m/74169.jpg,https://images.gr-assets.com/books/1380857035s/74169.jpg,0
6786,15733523,15733523,21415013,12,9381626685,9789381626690.0,Ashwin Sanghi,2012.0,The Krishna Key,The Krishna Key,en-US,3.48,11563,12597,1261,502,1680,3968,4194,2253,https://images.gr-assets.com/books/1341289060m/15733523.jpg,https://images.gr-assets.com/books/1341289060s/15733523.jpg,0
6791,13374,13374,970518,37,1582433224,9781582433230.0,Miriam Toews,2004.0,A Complicated Kindness,A Complicated Kindness,en-US,3.64,13981,15765,1062,592,1521,4395,5731,3526,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6795,71784,71784,1983624,26,014303507X,9780143035080.0,Jan Karon,1999.0,Mitford Years New Song Unabridged,"A New Song (Mitford Years, #5)",,4.28,15387,16736,390,66,221,2516,6059,7874,https://images.gr-assets.com/books/1344358382m/71784.jpg,https://images.gr-assets.com/books/1344358382s/71784.jpg,0
6823,27525,27525,411077,33,842332367,9780842332360.0,"Tim LaHaye, Jerry B. Jenkins",2003.0,Armageddon: The Cosmic Battle of the Ages,"Armageddon: The Cosmic Battle of the Ages (Left Behind, #11)",en-US,4.02,14251,15345,265,384,864,3030,4876,6191,https://images.gr-assets.com/books/1406507661m/27525.jpg,https://images.gr-assets.com/books/1406507661s/27525.jpg,0
6825,295132,295132,826924,39,60922249,9780060922240.0,Thomas  Moore,1988.0,Care of the Soul : A Guide for Cultivating Depth and Sacredness in Everyday Life,Care of the Soul: A Guide for Cultivating Depth and Sacredness in Everyday Life,,3.99,12375,12657,317,276,679,2705,4281,4716,https://images.gr-assets.com/books/1360677664m/295132.jpg,https://images.gr-assets.com/books/1360677664s/295132.jpg,0
6837,17332207,17332207,24035833,26,374281092,9780374281090.0,Alice McDermott,2013.0,Someone,Someone,eng,3.76,12401,13920,1854,324,1037,3723,5438,3398,https://images.gr-assets.com/books/1377579911m/17332207.jpg,https://images.gr-assets.com/books/1377579911s/17332207.jpg,0
6857,32276,32276,1358127,54,345346297,9780345346290.0,Carl Sagan,1977.0,The Dragons of Eden: Speculations on the Evolution of Human Intelligence,Dragons of Eden: Speculations on the Evolution of Human Intelligence,eng,4.16,13310,14230,478,198,495,2305,5101,6131,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6863,218659,218659,963076,37,374504644,9780374504650.0,"Flannery O'Connor, Robert Fitzgerald",1965.0,Everything that Rises Must Converge,Everything That Rises Must Converge: Stories,eng,4.27,14534,15025,873,163,433,1876,5312,7241,https://images.gr-assets.com/books/1412859621m/218659.jpg,https://images.gr-assets.com/books/1412859621s/218659.jpg,0
6871,12360050,12360050,17340032,34,547807686,9780547807680.0,"Oliver Pötzsch, Lee Chadeayne",2009.0,"Die Henkerstochter und der schwarze Mönch (Band 2 aus der Reihe ""Die Henkerstochter-Saga"")","The Dark Monk (The Hangman's Daughter, #2)",en-US,3.82,10785,16223,1316,143,744,4529,7243,3564,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6884,42547,42547,42030,40,446676500,9780446676500.0,"Martin Luther King Jr., Clayborne Carson",1986.0,"The Autobiography of Martin Luther King, Jr.","The Autobiography of Martin Luther King, Jr.",eng,4.31,11261,11619,412,119,276,1549,3561,6114,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
6886,666758,666758,1313,45,60684127,9780060684130.0,A.W. Tozer,1961.0,The Knowledge of the Holy: The Attributes of God: Their Meaning in the Christian Life,The Knowledge of the Holy,eng,4.37,13800,14753,526,260,395,1662,3800,8636,https://images.gr-assets.com/books/1411484750m/666758.jpg,https://images.gr-assets.com/books/1411484750s/666758.jpg,0
6894,190115,190115,183830,18,609810111,9780609810120.0,Caroline Myss,2001.0,Sacred Contracts: Awakening Your Divine Potential,Sacred Contracts: Awakening Your Divine Potential,en-US,3.97,12218,12481,191,252,786,2753,4008,4682,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
