record number,Price,Market Cap,Free Float Market Cap %,6m ADV,RoE %,RoCE %,EBIT Margin %,EPS,PAT %,Stock Return %
899,0.00838716,0.00268121,0.2152763,0.00371885,0.52116143,0.51783563,0.55562476,0.00667852,0.54171653,0.14198648
900,0.02471265,0.01494109,0.42841903,0.00271526,0.5752504,0.61374681,0.54744991,0.00394218,0.5419254,0.14432581
901,0.01195548,0.00476203,0.2915511,0.00089516,0.56358303,0.59397154,0.54577173,0.00410758,0.5422871,0.13630283
902,0.00954558,0.02880928,0.48410497,0.3579058,0.52763743,0.54072094,0.56634991,0.01487072,0.54244964,0.10971834
903,0.00736833,0.00104822,0.44111372,0.00069556,0.62105396,0.6212074,0.55955113,0.01112318,0.54251109,0.21646453
904,0.00111771,0.00024798,0.20151483,5.83E-05,0.60582596,0.66389244,0.566154,0.00585246,0.54270849,0.08831984
905,0.00281802,0.0005091,0.35331769,0.00656697,0.53263191,0.53554329,0.53312218,0.0039648,0.54283369,0.18883144
906,0.01323605,0.00426042,0.19991466,0.00172684,0.53817984,0.55081336,0.49323891,0.00499569,0.54291374,0.10247344
907,0.01182849,0.00263306,0.32206102,0.01377732,0.59263458,0.59841776,0.57703602,0.00244178,0.54324236,0.35260635
908,0.00395026,0.008814,0.46564967,0.01345738,0.60298096,0.6330581,0.5612535,0.00504699,0.54331329,0.16167413
909,0.03254144,0.06442982,0.44975464,0.02794182,0.52109371,0.52449103,0.55810319,0.00192079,0.54335388,0.23708866
910,0.03414869,0.00309133,0.19991466,0.00053866,0.62146823,0.68532616,0.55378286,0.00267031,0.5433891,0.15984549
911,0.00507185,0.00025252,0.28002987,0.00016507,0.55911487,0.58547724,0.52365072,0.00527681,0.5434193,0.11507258
912,0.013776,0.01746573,0.20855558,0.24233637,0.55336297,0.56510434,0.57605645,0.00627993,0.54344266,0.05348527
913,0.01200007,0.00935263,0.19991466,0.00353875,0.59843181,0.64778165,0.56294491,0.00240566,0.54348391,0.1558508
914,0.00518914,0.00293989,0.2546405,0.00124779,0.51592086,0.52186414,0.53054529,0.00321475,0.5435541,0.2287339
915,0.00152,0.00015973,0.23063794,1.44E-06,0.69168064,0.70730096,0.57156447,0.00783633,0.54374949,0.04418541
916,0.00119817,0.00034849,0.42105825,0.00067647,0.71839509,0.63349671,0.54208045,0.01960059,0.54386733,0.0361228
917,0.100928,0.02195139,0.19991466,0.00816565,0.57317308,0.60937308,0.55812124,0.0014741,0.54392182,0.11517727
918,0.00259409,0.0032405,0.28152336,0.02840099,0.83841384,0.69546474,0.57741969,0.00787388,0.54392946,0.32153251
919,0.00153842,0.0089675,0.49231918,0.20614729,0.51639464,0.5277441,0.60603143,0.00709825,0.54425866,0.16741288
920,0.00268424,0.00055199,0.51322808,0.00086182,0.57724197,0.58789619,0.56293704,0.01284267,0.54429977,0.11048614
921,0.01237814,0.00179576,0.36387881,0.00115675,0.64499446,0.67917061,0.58655671,0.00660171,0.54441626,0.12632135
922,0.00619634,0.00786495,0.3702795,0.0008639,0.58608456,0.62831478,0.5609492,0.00351252,0.5444966,0.11594548
923,0.00300026,0.00348937,0.16097717,0.00323974,0.57031419,0.59445932,0.55221697,0.01327516,0.54453229,0.09365253
924,0.00124082,0.00117981,0.41081715,0.00062385,0.56992367,0.55045923,0.55629363,0.0063957,0.54468715,0.09778247
925,0.04025972,0.01368876,0.45562193,0.012794,0.62034051,0.63344615,0.5623233,0.00473895,0.54502163,0.169824
926,0.00098684,0.00153044,0.50618733,0.00741958,0.55765842,0.55061892,0.5548951,0.04517872,0.54510631,0.19481721
927,0.01074568,0.00185358,0.46468957,0.00182902,0.5817636,0.62849865,0.56162971,0.00215808,0.54520662,0.15982806
928,0.00142403,0.00132247,0.24759974,0.00887541,0.53558117,0.53511054,0.42966685,0.00991898,0.54521061,0.26210727
929,0.00479848,0.00091074,0.2828035,0.00303113,0.54159292,0.57109943,0.56294887,0.00455129,0.54524798,0.12033178
930,0.07730397,0.0099786,0.69756774,0.00900643,0.59422753,0.62656498,0.5426174,0.00609757,0.54525409,0.14844488
931,0.02234637,0.00519002,0.4071901,0.00071856,0.57078556,0.60708095,0.56165003,0.00304972,0.54539043,0.19745944
932,0.00225286,0.0004546,0.35065074,0.00061261,0.51048797,0.52064659,0.52906317,0.00404418,0.54539252,0.11577372
933,0.01051012,0.001649,0.33048859,0.0017747,0.63161429,0.64110799,0.57568094,0.00219186,0.54547899,0.30591571
934,0.01311293,0.00473659,0.21058246,0.00174218,0.53185665,0.54873484,0.5251559,0.00336149,0.54548214,0.1116788
935,0.00397159,0.00394046,0.42479198,0.00944702,0.57211743,0.56171985,0.53114379,0.0055347,0.54566555,0.21620231
936,0.00330174,0.00076565,0.40068274,0.00918187,0.57940222,0.5577869,0.57890529,0.0083264,0.54578822,0.09445459
937,0.00354021,0.00160807,0.51696181,0.04781167,0.5349146,0.54328919,0.54484431,0.00254967,0.54586874,0.37618923
938,0.00099556,0.00073817,0.3284617,0.00014202,0.5474121,0.5552801,0.56094366,0.03683343,0.54587128,0.14382951
939,0.00165572,0.00031829,0.61745253,0.00013123,0.57554719,0.61497034,0.55686387,0.01024448,0.5460942,0.0951289
940,0.00222669,0.00119056,0.33763602,0.00372552,0.68210707,0.63582847,0.56249432,0.00482303,0.54638489,0.06475628
941,0.00311368,0.00705223,0.37113292,0.02223045,0.72281053,0.66035799,0.56779302,0.0059486,0.54642983,0.09525979
942,0.00341516,0.00870776,0.21762321,0.02794182,0.71725548,0.61741724,0.56528378,0.0044495,0.54667154,0.13738512
943,0.00639312,0.00029714,0.57296778,0.00016531,0.56317384,0.58968075,0.56414667,0.00924754,0.54668579,0.10265924
944,0.0254203,0.00184772,0.20012801,0.00023061,0.63176662,0.68896388,0.56587498,0.00344531,0.54674125,0.11309046
945,0.00175653,0.00151757,0.20482185,0.0022249,0.53965927,0.57550254,0.63946228,0.01116056,0.54688218,0.07777033
946,0.00115357,0.00163367,0.45807553,0.00042369,0.63680529,0.69352406,0.55584381,0.00965272,0.54692397,0.10435003
947,0.00200955,0.00093672,0.209409,0.00140922,0.58821363,0.56472567,0.6093254,0.00275411,0.54694558,0.18130345
948,0.07538749,0.01435968,0.45242159,0.00253978,0.5732461,0.61152386,0.55909996,0.00276,0.5470545,0.12599414
949,0.01278722,0.07440431,0.68284617,0.25620338,0.60275979,0.60868396,0.57606331,0.00396576,0.54720351,0.20670094
950,0.00045949,0.0003394,0.82590143,0.0013563,0.5250585,0.73986742,0.51594124,0.00773244,0.54722503,0.13965271
951,0.00606159,0.00140464,0.20855558,0.00070039,0.6350233,0.62421699,0.57813891,0.00822852,0.547369,0.1207385
952,0.00359741,0.00031507,0.34190314,0.00032297,0.56206596,0.59919563,0.56815738,0.01342684,0.54758362,0.09622708
953,0.00273077,0.00416954,0.3265415,0.00735523,0.5699575,0.56476382,0.56147911,0.00426317,0.54762283,0.10923012
954,0.00111383,0.00030242,0.64817581,0.00156389,0.54495042,0.53485407,0.62828498,0.03086469,0.5477183,0.01268548
955,0.0260727,0.00370093,0.45999573,0.00119085,0.62238426,0.68445421,0.55699032,0.00354072,0.54784175,0.19287354
956,0.01767682,0.04721899,0.50138682,0.19993472,0.61928216,0.60773422,0.57071485,0.00394012,0.54792879,0.14059569
957,0.0023721,0.00031066,0.20130147,3.56E-05,0.5555023,0.55100816,0.540508,0.00980927,0.54795162,0.10364769
958,0.01949443,0.00243288,0.46628974,0.00033467,0.66196201,0.63632325,0.59093443,0.00400443,0.54796815,0.1595656
959,0.03180276,0.00217437,0.22605078,9.41E-05,0.6328585,0.62281774,0.57096588,0.00394797,0.54802384,0.12417162
960,0.00027337,0.00124766,0.33763602,0.00114236,0.54503569,0.55665378,0.5855651,0.00238881,0.54811202,0.10644329
961,0.00528414,0.00557876,0.36803926,0.00188036,0.58484975,0.60313572,0.56828285,0.00373864,0.5482961,0.11526275
962,0.00333373,0.01435792,0.25325368,0.00779234,0.5486118,0.56484033,0.62488596,0.00582545,0.54832942,0.116682
963,0.00179531,0.00032206,0.38105398,3.38E-05,0.57869322,0.54687596,0.51060455,0.02751965,0.54841202,0.15337763
964,0.00193006,0.00042073,0.49957329,0.00033592,0.55711442,0.56189627,0.54129317,0.00178395,0.54851862,0.08077396
965,0.02506163,0.00259427,0.21420952,0.00090251,0.56773315,0.5834486,0.55221636,0.00308236,0.54855471,0.1139808
966,0.02585459,0.05570742,0.46298272,0.11148874,0.5711812,0.5755165,0.5395275,0.00515366,0.54860424,0.13608697
967,0.08203847,0.00135344,0.19991466,6.37E-05,0.58007165,0.65623601,0.55294662,0.00260848,0.54864777,0.11153402
968,0.00225286,0.00266168,0.57499467,0.0064555,0.73824394,0.63915389,0.5608362,0.00510102,0.54868573,0.15011601
969,0.00516006,0.00569385,0.35363772,0.00429541,0.55038842,0.56817187,0.61166265,0.01049681,0.54875723,0.11161677
970,0.01801417,0.19832081,0.4368466,0.31945734,0.65833256,0.71472217,0.56969599,0.00172415,0.54901744,0.14175189
971,0.0050418,0.07472681,0.3634521,0.0861879,0.67660207,0.69449357,0.56840334,0.00185216,0.54906262,0.1564116
972,0.01803162,0.0353381,0.44463409,0.07146597,0.6350272,0.68773993,0.56826895,0.00289754,0.54909258,0.14632638
973,0.01820223,0.00934388,0.48858545,0.00527235,0.62424371,0.64633973,0.56591657,0.00695503,0.54917949,0.11714639
974,0.00116715,0.00068372,0.25410711,0.000675,0.52610214,0.55013431,0.60937259,0.00286953,0.54945386,0.11956317
975,0.00219955,0.00217708,0.82814167,0.0076332,0.61784,0.64565525,0.5739454,0.00708314,0.54956875,0.1043762
976,0.08926333,0.02174989,0.20002134,0.0023995,0.63206375,0.69987737,0.56495466,0.00255326,0.54978053,0.10446417
977,0.08162163,0.02155512,0.3556646,0.00494384,0.56952417,0.60822089,0.5404176,0.00222114,0.54979317,0.13300468
978,0.00290526,0.00071789,0.65606998,0.00067402,0.56792361,0.56139268,0.55937411,0.02473199,0.54992949,0.09667569
979,0.00057194,0.00073016,0.23490506,0.00231359,0.57243802,0.63021194,0.57837512,0.00333226,0.55010761,0.11141936
980,0.00878461,0.00120204,0.39822914,0.00093506,0.61652937,0.60036261,0.57501234,0.01013375,0.55028516,0.11455518
981,0.00140658,0.05838734,0.54949861,0.15746861,0.58027715,0.56884239,0.58704342,0.01328434,0.55029096,0.06693834
982,0.0141812,0.00172226,0.42447194,0.00273502,0.60269521,0.64542737,0.57454523,0.00299892,0.55036062,0.07546718
983,0.01129339,0.10428117,0.60774483,0.20067191,0.55487382,0.57299254,0.57302449,0.00264272,0.55042643,0.11888929
984,0.0070494,0.00045149,0.20994239,0.000147,0.55092617,0.57781814,0.5638732,0.01032636,0.55086374,0.09510381
985,0.00135327,0.01566351,0.21612972,0.04897883,0.71337089,0.61875594,0.58875301,0.0082968,0.5511341,0.10834351
986,0.00805272,0.00253685,0.69212716,0.00370316,0.55749652,0.57763056,0.58294669,0.0045563,0.55135245,0.10687828
987,0.07997755,0.03243037,0.26840196,0.01180914,0.6013986,0.65313096,0.5654124,0.00278994,0.55140601,0.17044145
988,0.00604318,0.01632464,0.37262641,0.00882082,0.63717817,0.59393585,0.5689237,0.00472743,0.55141968,0.18467257
989,0.01912993,0.00097502,0.19991466,0.00054975,0.53983238,0.55716125,0.53846697,0.00660469,0.55144285,0.13295122
990,0.13565444,0.00358017,0.23191807,0.00134461,0.52475435,0.55408949,0.51681396,0.00219396,0.55158599,0.40507128
991,0.00060199,0.00035993,0.4397269,0.00027633,0.57043715,0.60517135,0.56672358,0.01017193,0.55162404,0.10369778
992,0.02006927,0.00133779,0.48122466,0.00155421,0.59120683,0.5979682,0.57127146,0.00898596,0.55164105,0.15497432
993,0.01317497,0.00705198,0.35705142,0.00127382,0.603474,0.64441673,0.57335029,0.00580902,0.55170843,0.17458495
994,0.00062138,0.00108206,0.20695541,0.00095702,0.57670803,0.62113155,0.57782522,0.00582977,0.55194475,0.11117394
995,0.02129749,0.02183029,0.66780457,0.02794182,0.5577484,0.55088056,0.56891422,0.00131088,0.55195472,0.11602276
996,0.4092947,0.1433203,0.24066567,0.09429485,0.57381877,0.64337787,0.55928178,0.00162418,0.55207604,0.15341973
997,0.01191089,0.07008969,0.25762748,0.0863349,0.61967463,0.66221663,0.56740101,0.00166472,0.55216754,0.14816087
998,0.0290749,0.0039898,0.20034137,0.00100777,0.61629829,0.6629263,0.57148961,0.00221399,0.5521821,0.2129286
999,0.00093934,0.00215564,0.2458929,0.00711271,0.53473632,0.56446298,0.65786878,0.00122286,0.55252181,0.22201897
1000,0.00106924,0.00017718,0.44783444,5.12E-05,0.50983558,0.50721094,0.57789825,0.00055235,0.55305346,0.10995931
1001,0.01163752,0.00156782,0.53488372,0.00205574,0.59916146,0.59648068,0.56679306,0.01062137,0.55318078,0.09132234
1002,0.00517945,0.00790056,0.5228291,0.00571483,0.62133827,0.61379515,0.58200292,0.00270328,0.55335185,0.17063118
1003,0.0022771,0.0046641,0.52730958,0.01757188,0.53282398,0.53862845,0.56381932,0.00951429,0.55374017,0.19548218
1004,0.00052056,0.00026764,0.33070194,1.12E-05,0.60573055,0.64315062,0.56810293,0.00369285,0.5537667,0.09545809
1005,0.00015316,0.00253352,0.23575848,0.00232903,0.52826492,0.54384514,0.70122194,0.03143132,0.55383912,0.08061404
1006,0.003547,0.00903345,0.08662257,0.02794182,0.66131721,0.62915123,0.57482185,0.00734242,0.55416183,0.06121134
1007,0.00918497,0.00949971,0.19991466,0.02794182,0.59525254,0.6433708,0.57350683,0.00271004,0.5543228,0.27578552
1008,0.00329108,0.00108868,0.43951355,0.00048826,0.59778198,0.64401337,0.57629542,0.00380549,0.55440884,0.1894725
1009,0.01412595,0.00136393,0.42319181,0.00062244,0.5627038,0.57160931,0.60379864,0.00158106,0.55444907,0.17283205
1010,0.03468476,0.00078057,0.14934926,0.00015523,0.57061885,0.58827409,0.56182781,0.00380216,0.55457327,0.12098555
1011,0.02950725,0.11532731,0.32494133,0.08401459,0.61208755,0.6016227,0.57774191,0.0017302,0.55475535,0.15900935
1012,0.00569129,0.00197647,0.19991466,0.00015718,0.55907345,0.58655565,0.60303894,0.00280918,0.55485648,0.14324249
1013,0.00333082,0.00152004,0.52570941,0.00588985,0.60833825,0.62842768,0.57467975,0.00287347,0.55520378,0.14800056
1014,0.00301674,0.00085714,0.31950075,7.56E-06,0.51928131,0.53628465,0.58732492,0.00184722,0.55534562,0.16136519
1015,0.00199307,0.00345513,0.3790271,0.00166691,0.53782972,0.57040494,0.62462459,0.00858758,0.55593872,0.16422643
1016,0.00763685,0.00328804,0.29976531,0.05102727,0.61438434,0.58702729,0.83317972,0.00382827,0.55613743,0.07240935
1017,0.00142306,0.00090386,0.20343503,0.0007772,0.64721999,0.66488452,0.58873816,0.00272855,0.55629032,0.16009957
1018,0.01021349,0.02465579,0.35491786,0.01491852,0.56178345,0.69269933,0.56659016,0.00575049,0.5564799,0.14984108
1019,0.00972395,0.00050356,0.51301472,0.00028635,0.65853078,0.710347,0.57390119,0.00400734,0.55650719,0.14791756
1020,0.00702032,0.00590563,0.50629401,0.01360923,0.55385309,0.55002088,0.54510454,0.00807036,0.55667503,0.26358022
1021,0.00053995,0.00023853,0.33774269,8.70E-05,0.56464147,0.57899807,0.66440328,0.01454193,0.55675099,0.09634338
1022,0.04011819,0.00094578,0.24194581,0.00022885,0.60711454,0.65964982,0.56942728,0.00258559,0.55681837,0.10968837
1023,0.01360635,0.0141188,0.22146362,0.00319562,0.60783627,0.5981669,0.58337788,0.00231902,0.55733066,0.1282811
1024,0.00392021,0.57823115,0.26466823,0.39721451,0.5525479,0.56551555,0.57471202,0.00681904,0.55758198,0.17576738
1025,0.01615779,0.40139888,0.28312353,0.2736279,0.98755313,1,0.57956774,0.00192476,0.55763415,0.13294245
1026,0.00523761,0.03183073,0.55611265,0.1483979,0.66171975,0.694219,0.60040776,0.00211356,0.55777961,0.21296271
1027,0.00270751,0.00023414,0.20076808,5.98E-05,0.78695517,0.5861533,0.55684189,0.01505618,0.55807133,0.07318487
1028,0.00910063,0.1016748,0.61254534,0.2518994,0.62264347,0.66001842,0.56994735,0.00544421,0.55809481,0.11900549
1029,0.01153283,0.00202352,0.41860465,0.04663163,0.56056344,0.59344369,0.55462447,0.00950702,0.55819695,0.16600184
1030,0.00630685,0.00825617,0.38148069,0.00306525,0.55277341,0.55805447,0.59561462,0.00232717,0.55822572,0.16425313
1031,0.00046143,0.00261126,0.0952635,0.00063836,0.57061948,0.56950994,0.5006337,0.00364985,0.55826928,0.09993502
1032,0.00564863,0.00080338,0.19991466,0.00046857,0.59601051,0.64622769,0.57920372,0.00181705,0.55855938,0.15206802
1033,0.00378644,0.00390672,0.23629187,0.00044378,0.5088599,0.52570782,0.74040951,0.00146338,0.55866688,0.14687757
1034,0.01788621,0.02872719,0.5199488,0.14146436,0.6133818,0.65681255,0.58815835,0.00311804,0.5594677,0.22696792
1035,0.00746721,0.0037675,0.47973117,0.0003091,0.63577023,0.64950119,0.58621393,0.00250478,0.55958801,0.13392313
1036,0.01630804,0.02574026,0.44826115,0.01626414,0.65759006,0.69091698,0.5775923,0.00196791,0.55979439,0.1699534
1037,0.01352783,0.01195814,0.3931086,0.00539312,0.57803796,0.5861987,0.58560513,0.00122516,0.55997076,0.19696578
1038,0.03086536,0.00152394,0.20012801,0.0004463,0.5170052,0.52735544,0.59689314,0.0023961,0.56000919,0.19316788
1039,0.02698393,0.00962774,0.52389588,0.12924929,0.69655645,0.81235043,0.58798811,0.0021326,0.56006585,0.08171364
1040,0.11495991,0.12716958,0.33048859,0.05642682,0.72760067,0.7777201,0.58596081,0.00187141,0.56011665,0.14000256
1041,0.00764945,0.00778368,0.19991466,0.00327364,0.56588281,0.57779223,0.57545103,0.00252731,0.56028585,0.11987321
1042,0.00076291,0.00217027,0.34755707,0.00992952,0.52702363,0.55553143,0.52226679,0.00306023,0.56077112,0.11660242
1043,0.00317281,0.30080238,0.25368039,0.15227615,0.55814128,0.53954042,0.57134563,0.00656697,0.56109068,0.15811356
1044,0.02124805,0.02355745,0.37806699,0.01341706,0.61323018,0.55520307,0.56335987,0.00395221,0.56186993,0.23468898
1045,0.00125827,0.00035897,0.46682313,0.00019784,0.51355034,0.51665389,0.64982391,0.00653361,0.56243435,0.0749356
1046,0.03511129,0.00346573,0.42404523,0.0018124,0.60285817,0.65181644,0.58240724,0.00386678,0.56299886,0.17768842
1047,0.00277924,0.00111881,0.33923619,0.0022143,0.53128757,0.53541829,0.62070908,0.0043259,0.56322623,0.10740166
1048,0.0038921,0.01349599,0.23991893,0.05015677,0.63123698,0.67129687,0.57733094,0.00467083,0.56328445,0.10860766
1049,0.26568448,0.03398763,0.4771709,0.03938654,0.78931722,0.81139818,0.59797235,0.00108016,0.56335298,0.13493769
1050,0.00833675,0.00258673,0.29773843,0.00209144,0.58348763,0.60430839,0.62922908,0.0030251,0.56347179,0.18426208
1051,0.01408911,0.00493498,0.08416898,0.00595205,0.60416445,0.6299718,0.57996621,0.00187884,0.56359746,0.14789062
1052,0.00089475,0.00026151,0.46885001,0.00030818,0.62870676,0.62942554,0.57103685,0.00414188,0.56384283,0.05472537
1053,0.00227225,0.00055575,0.48015788,0.00075071,0.82443204,0.66851375,0.56697994,0.00514137,0.56454875,0.16876293
1054,0.0094341,0.01217588,0.76328142,0.00369543,0.60292995,0.6130259,0.56021327,0.00549256,0.56456847,0.13176022
1055,0.00283934,0.00102947,0.25890762,0.00110525,0.53562746,0.54932681,0.5355108,0.00226078,0.56473007,0.10395246
1056,0.00355378,0.00105688,0.20258161,0.00051889,0.63558815,0.68365854,0.58074092,0.00552057,0.56476207,0.11245472
1057,0.00243995,0.00110239,0.54363132,0.00382472,0.62390151,0.68455849,0.58298573,0.0049658,0.56487201,0.08661133
1058,0.00664226,0.0034769,0.34798379,0.00179886,0.64805007,0.6756001,0.58608477,0.00353475,0.56488035,0.09542619
1059,0.0023973,0.00655552,0.34072968,0.00172289,0.62733144,0.6507143,0.60495734,0.00368942,0.56546062,0.17944793
1060,0.01341732,0.09011741,0.42617879,0.36023634,0.678209,0.63457867,0.59203442,0.00327594,0.56547326,0.10480529
1061,0.01859677,0.04267606,0.35267762,0.21195603,0.56510886,0.56186787,0.57683345,0.00174549,0.56634896,0.25744671
1062,0.00734991,0.08639965,0.2021549,0.06722895,0.65047851,0.61409532,0.58476183,0.00242911,0.56688417,0.16159691
1063,0.00535588,0.10837332,0.27437593,0.09632583,0.67478266,0.68160615,0.57674711,0.00174153,0.56731015,0.13494615
1064,0.00477715,0.0031882,0.4990399,0.08477832,0.55523509,0.54753968,0.72035788,0.0310467,0.56743898,0.14820133
1065,0.01502748,0.00861301,0.20002134,0.00304925,0.64233691,0.6649157,0.58015589,0.00220416,0.56751577,0.20656668
1066,0.09982289,0.04815697,0.22701088,0.01797362,0.6485448,0.67986807,0.57753736,0.00216557,0.56769106,0.1008016
1067,0.00339383,0.01274018,0.3518242,0.00492133,0.6156281,0.64071332,0.59685063,0.00338114,0.56846684,0.14075559
1068,0.00077454,0.00365396,0.48527843,0.02231243,0.70971507,0.7076918,0.60022576,0.00531256,0.56869694,0.0466497
1069,0.01175385,0.02542318,0.20919565,0.01167426,0.6813348,0.69212439,0.58530333,0.00195379,0.56879927,0.11922501
1070,0.00470639,0.00027155,0.39108172,0.00072243,0.55664328,0.58225719,0.56455489,0.00258187,0.56978888,0.07224094
1071,0.00160337,0.00045419,0.22263708,0.00068459,0.54614134,0.61174752,0.53616794,0.01835109,0.56981654,0.1045411
1072,0.00755833,0.04291359,0.36494559,0.12406803,0.88068419,1,0.60031306,0.0019093,0.57003593,0.11745701
1073,0.01742575,0.05438747,0.45594197,0.06059761,0.90832171,1,0.5938256,0.00176566,0.57025213,0.12674806
1074,0.0022897,0.00867921,0.253147,0.00228197,0.72700342,0.75467484,0.58353067,0.00180639,0.57035544,0.14577103
1075,0.00414414,0.01672329,0.38734798,0.0958523,0.56836782,0.55130294,0.69634371,0.00562661,0.57038114,0.11238683
1076,0.00125924,0.02380855,0.19991466,0.05075105,0.59409625,0.59063197,0.65104487,0.0096653,0.57066724,0.10162837
1077,0.01582141,0.00185437,0.45551526,0.00138715,0.60883298,0.5786046,0.57468963,0.00453265,0.57078957,0.19280838
1078,0.00411506,0.093894,0.46362279,0.13308559,0.57284867,0.59378097,0.57094988,0.00257921,0.57133239,0.14151695
1079,0.00024913,0.0036238,0.58427566,0.01231901,0.73083156,0.66514428,0.52565539,0.01725102,0.57197218,0.07372625
1080,0.00969099,0.0186774,0.85353104,0.06852257,0.64077136,0.68391496,0.58526348,0.00465791,0.57219181,0.08864934
1081,0.05248275,0.17426071,0.47418391,0.19484174,0.6474553,0.71617115,0.58885981,0.00301838,0.57252801,0.14775244
1082,0.00084434,0.02737886,0.20012801,0.03799636,0.52512666,0.52215548,0.64934482,0.00617244,0.5729776,0.09974173
1083,0.00197852,0.00021838,0.38222744,0.00011234,0.56342294,0.57332852,0.56054059,0.00659505,0.57425434,0.10250792
1084,0.00592976,0.42280912,0.15030937,0.27932783,0.66561772,0.75839336,0.57908181,0.00533994,0.57434937,0.12479867
1085,0.01239946,0.01137245,0.59387668,0.01397894,0.60815972,0.63029022,0.57691122,0.00405475,0.57514334,0.13389382
1086,0.01213773,0.0071735,0.22541071,0.00485167,0.65587552,0.68872504,0.61280383,0.0026074,0.57514977,0.19051365
1087,0.05284724,0.05135255,0.19991466,0.00627154,0.60658041,0.71119639,0.58165966,0.00125255,0.57564137,0.10974639
1088,0.00268521,0.00065555,0.27234905,0.00215532,0.5151562,0.51453896,0.54896082,0.00213183,0.57564719,0.13558881
1089,0.13302158,0.04953165,0.24642629,0.00597201,0.65855134,0.72698268,0.59233264,0.00112264,0.57580374,0.16654813
1090,0.00686134,0.14574312,0.23511841,0.16356114,0.55052513,0.58153928,0.62057883,0.0019347,0.57590309,0.1143672
1091,0.03486604,0.00491611,0.20834222,0.00010014,0.60373373,0.65858667,0.61127295,0.00204457,0.57596414,0.11038496
1092,0.06124216,0.11640523,0.71868999,0.22809864,0.62927256,0.61000249,0.59098201,0.0031421,0.57623125,0.14004454
1093,0.00420715,0.00858285,0.26509494,0.00295095,0.57680979,0.61501836,0.58981207,0.0025108,0.5769415,0.12721204
1094,0.01566824,0.04984053,0.45594197,0.04940929,0.62498372,0.67023591,0.57437128,0.0021397,0.57732648,0.10515096
1095,0.00580858,0.00096524,0.21836996,0.00025354,0.54488619,0.571814,0.60006213,0.00227103,0.57758628,0.1716129
1096,0.00295858,0.02291279,0.36665244,0.12059379,0.55314739,0.59292507,0.55890221,0.0018398,0.57838082,0.17670173
1097,0.00125439,0.02795546,0.13665458,0.0172606,0.54669309,0.58500687,0.59879436,0.00646681,0.57880333,0.23576193
1098,0.00722874,0.01524817,0.25410711,0.00332885,0.63037415,0.68395227,0.61636797,0.00320651,0.57898462,0.15746971
1099,0.02666888,0.05177783,0.23991893,0.06188789,0.6683432,0.60429317,0.58911883,0.00217608,0.5794604,0.12771928
1100,0.00536751,0.00032794,0.44228718,1.12E-05,0.53339189,0.55120821,0.60722433,0.00206154,0.57979215,0.11594941
1101,0.00888736,0.00031238,0.20140815,1.62E-05,0.52609743,0.54340882,0.49998435,0.00368667,0.58000228,0.18614846
1102,0.0048896,0.00086496,0.40441647,0.00076356,0.59863636,0.63224041,0.61105226,0.00312254,0.58040859,0.08256791
1103,0.01190217,0.00047228,0.23650523,0.00024252,0.5872784,0.60403301,0.58216604,0.00296381,0.58052758,0.14554849
1104,0.01018247,0.00037083,0.3177939,0.0002301,0.67193857,0.7407406,0.6236972,0.0045721,0.58086955,0.08040395
1105,0.00649976,0.00562475,0.26296138,0.00455432,0.76488938,0.83805152,0.60193439,0.0010619,0.58150302,0.18092057
1106,0.00612848,0.0003362,0.4693834,5.35E-05,0.57419237,0.60087869,0.5946415,0.00351032,0.58154835,0.06985804
1107,0.00546154,0.00201634,0.35331769,0.00300952,0.56902307,0.6023765,0.57629757,0.00424514,0.58163911,0.1491547
1108,0.01703702,0.00146475,0.20194154,0.0005953,0.56625727,0.59783038,0.62869076,0.00570385,0.58214251,0.1342781
1109,0.00481399,0.00599862,0.73149136,0.00714257,0.57885732,0.58669801,0.60659718,0.00451586,0.58343209,0.10052649
1110,0.01241594,0.34196524,0.41359078,0.67829086,0.60374693,0.6191403,0.61949777,0.00193882,0.58350721,0.10637758
1111,0.02417658,0.00052056,0.2006614,1.52E-05,0.54513315,0.50441304,0.50696954,0.00284681,0.58357774,0.2088261
1112,0.00070281,0.00215861,0.31235332,0.0024118,0.54879711,0.54675257,0.51338345,0.00159783,0.58366389,0.09542924
1113,0.02736199,0.07012719,0.1997013,0.10142176,0.57587816,0.59298028,0.57113295,0.00245385,0.58429381,0.14092729
1114,0.00533843,0.00364309,0.38745466,0.00601698,0.59774307,0.64577274,0.60665387,0.00317201,0.58502572,0.1115951
1115,0.00627583,0.00391809,0.3493706,0.01091063,0.54016753,0.55004242,0.56653623,0.00397034,0.58541395,0.21729539
1116,0.02263331,0.05063357,0.39417538,0.05677621,0.57331557,0.58989707,0.58063168,0.00295398,0.58569159,0.12078966
1117,0.00412281,0.00102488,0.21858332,0.00263323,0.78097075,0.67823227,0.59564104,0.01289263,0.58571428,0.06750931
1118,0.00529384,0.00444824,0.20738212,0.00228047,0.60446966,0.63541793,0.58683787,0.00448135,0.58600803,0.12679383
1119,0.0057068,0.00071314,0.48303819,0.00272331,0.6801125,0.7372219,0.61186235,0.00146486,0.58674517,0.09199201
1120,0.00328623,0.00352539,0.21548965,0.01193837,0.59180067,0.59941708,0.62021433,0.00985334,0.58690727,0.09043722
1121,0.04679825,0.00827744,0.65692341,0.00159501,0.71556929,0.83894726,0.62570873,0.00244671,0.58699912,0.19725682
